temperature_C,vgs_V,vds_V,id_A,rds_on_Ohm,power_W
175,9,3.1,78.05,0.03971812940422806,241.95499999999998
175,9,3.73,91.08,0.040953008344312695,339.72839999999997
175,9,4.44,103.77,0.04278693263949119,460.7388
175,9,5.22,116.82,0.044684129429892146,609.8004
175,9,6.04,129.15,0.0467673248161053,780.066
175,9,6.88,140.41,0.04899935902001282,966.0208
175,9,7.78,150.94,0.05154365973234398,1174.3132
175,9,8.81,161.85,0.0544331170837195,1425.8985
175,9,9.75,169.51,0.05751873045838004,1652.7224999999999
175,9,10.59,175.72,0.060266332802185296,1860.8748
175,9,11.34,181.55,0.062462131644175155,2058.777
175,9,11.94,185.93,0.06421771634486097,2220.0042
175,11,0.0,0.0,,0.0
175,11,0.56,17.24,0.03248259860788864,9.6544
175,11,1.14,37.85,0.030118890356671067,43.149
175,11,1.76,52.69,0.03340292275574113,92.7344
175,11,2.23,67.15,0.03320923306031273,149.74450000000002
175,11,2.83,81.99,0.0345164044395658,232.0317
175,11,3.51,99.36,0.035326086956521736,348.75359999999995
175,11,4.17,114.92,0.03628611207796728,479.2164
175,11,4.88,129.77,0.03760499344994991,633.2776
175,11,5.54,143.89,0.038501633192021684,797.1505999999999
175,11,6.48,159.48,0.04063205417607224,1033.4304
175,11,7.43,174.35,0.04261542873530255,1295.4205
175,11,8.28,185.96,0.04452570445257044,1539.7487999999998
175,11,9.03,195.41,0.046210531702574074,1764.5522999999998
175,11,9.67,204.12,0.047374093670389965,1973.8404
175,11,10.63,214.3,0.04960335977601493,2278.0090000000005
175,11,11.92,225.24,0.052921328360859526,2684.8608
175,13,0.0,0.0,,0.0
175,13,0.33,11.09,0.029756537421100092,3.6597
175,13,0.89,29.17,0.03051079876585533,25.9613
175,13,1.37,44.36,0.030883678990081157,60.7732
175,13,1.88,60.99,0.030824725364813902,114.6612
175,13,2.35,75.82,0.03099446056449486,178.177
175,13,2.83,87.76,0.03224703737465816,248.3608
175,13,3.28,99.7,0.03289869608826479,327.01599999999996
175,13,3.92,115.98,0.033798930850146576,454.6416
175,13,4.75,135.17,0.03514093363912111,642.0574999999999
175,13,5.53,153.27,0.0360801200495857,847.5831000000001
175,13,6.29,168.12,0.0374137520818463,1057.4748
175,13,7.01,180.44,0.038849479051208155,1264.8844
175,13,7.71,191.68,0.04022328881469115,1477.8528000000001
175,13,8.52,204.02,0.04176061170473483,1738.2504
175,13,9.29,214.18,0.04337473153422355,1989.7322
175,13,10.12,223.27,0.0453262865588749,2259.4924
175,13,11.13,234.54,0.04745459196725506,2610.4302000000002
175,13,11.92,242.18,0.04921958873565117,2886.7856
175,15,0.0,0.0,,0.0
175,15,0.29,10.37,0.027965284474445518,3.0072999999999994
175,15,0.67,23.02,0.02910512597741095,15.4234
175,15,1.05,35.67,0.02943650126156434,37.453500000000005
175,15,1.42,47.25,0.03005291005291005,67.095
175,15,1.75,57.73,0.030313528494716788,101.02749999999999
175,15,2.06,67.86,0.030356616563513118,139.7916
175,15,2.38,78.34,0.030380393158029102,186.4492
175,15,2.74,87.75,0.03122507122507123,240.43500000000003
175,15,3.14,99.68,0.0315008025682183,312.9952
175,15,3.57,111.26,0.03208700341542333,397.1982
175,15,4.1,125.01,0.0327973762099032,512.5409999999999
175,15,4.6,138.4,0.033236994219653176,636.64
175,15,5.26,153.24,0.03432524145131819,806.0424
175,15,5.92,167.36,0.03537284894837476,990.7712
175,15,6.56,180.4,0.03636363636363636,1183.424
175,15,7.22,192.36,0.03753379080889997,1388.8392000000001
175,15,7.87,202.15,0.038931486519910956,1590.9205000000002
175,15,8.6,213.4,0.04029990627928772,1835.24
175,15,9.19,221.02,0.041579947516061894,2031.1738
175,15,9.75,228.28,0.042710706150341685,2225.73
175,15,10.52,237.37,0.04431899566078274,2497.1324
175,15,11.24,243.92,0.04608068219088226,2741.6608
175,15,11.85,249.03,0.04758462835802915,2951.0054999999998
